,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,平均趋向指数,平均趋向指数的趋向指数,阿隆指标down,阿隆指标up,顺势指标,钱德动量摆动指标,动向指标或趋向指标,资金流量指标,下升动向值,上升动向值 DMI,上升动向值,价格震荡百分比指数,变动率指标,相对强弱指数,终极波动指标,威廉指标,累积/派发线,震荡指标,能量潮,真实波动幅度均值,归一化波动幅度均值,真正的范围,加权收盘价,希尔伯特变换-主导周期,两只乌鸦,三只乌鸦,三内部上涨和下跌,三线打击,三外部上涨和下跌,南方三星,三个白兵,弃婴,大敌当前,捉腰带线,脱离,收盘缺影线,藏婴吞没,反击线,乌云压顶,十字,十字星,蜻蜓十字/T形十字,吞噬模式,十字暮星,暮星,向上/下跳空并列阳线,墓碑十字/倒T十字,锤头,上吊线,母子线,十字孕线,风高浪大线,陷阱,修正陷阱,家鸽,三胞胎乌鸦,颈内线,倒锤头,反冲形态,由较长缺影线决定的反冲形态,梯底,长脚十字,长蜡烛,光头光脚/缺影线,相同低价,铺垫,十字晨星,晨星,颈上线,刺透形态,黄包车夫,上升/下降三法,分离线,射击之星,短蜡烛,纺锤,停顿形态,条形三明治,探水竿,跳空并列阴阳线,插入,三星,奇特三河床,向上跳空的两只乌鸦,上升/下降跳空三法,elapsed,aroon_up_dates,aloon_shift-1,days_in_position
2425,600833.SH,20120322,8.44,8.45,8.31,8.34,8.46,-0.12,-1.42,27773.57,23244.444,15.48713758247968,19.56215016215086,2.0,66.0,-94.61028192371484,-4.949721240454216,4.228214478758937,41.40547858970047,24.733414407069667,1.244949726641758,-0.5700000000000003,0.5029444294983091,-6.3973063973064015,47.525139379772895,45.06007244877672,-65.87301587301589,7065715.892667068,17440.219599436037,7838125.499999997,0.3595337829660647,4.310956630288546,0.1500000000000003,8.36,26.355552457552395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,64.0,
2424,600833.SH,20120323,8.3,8.32,8.03,8.11,8.34,-0.23,-2.76,33161.05,27045.065,15.44963767336888,19.22976695088745,0.0,64.0,-145.44629692639197,-12.714110868862392,14.962138854928458,42.90358419035669,28.813047164483837,1.436024746167348,-0.6799999999999997,0.0926922616913942,-7.736063708759955,43.6429445655688,51.74043845288893,-84.12698412698418,7050850.594391206,7457.374858723953,7804964.449999997,0.3559956556113458,4.389588848475288,0.3100000000000005,8.1425,26.41059764043318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,62.0,
2423,600833.SH,20120326,8.15,8.19,8.07,8.16,8.11,0.05,0.62,19758.42,16062.114,15.414816329194563,18.718111761035843,0.0,62.0,-122.86617492096948,-10.599005539179798,14.962138854928469,45.571030297837616,28.084823325462345,1.3334515500125372,-0.379999999999999,-0.4005619824826865,-4.449648711943787,44.7004972304101,50.24882745930538,-80.15873015873015,7060729.804391206,5838.925659457222,7824722.869999997,0.3391388230676782,4.156113027790174,0.1199999999999992,8.145,26.434541573208733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,60.0,
2422,600833.SH,20120327,8.16,8.23,8.07,8.08,8.16,-0.08,-0.98,22604.29,18460.729,15.232779897165768,18.22477787821935,8.0,60.0,-105.3194837897387,-13.399150583516125,12.86630628079142,47.96756218897366,27.101289988571803,1.2382050107259277,-0.4800000000000004,-1.3014763014761126,-5.607476635514019,43.30042470824194,43.71729602904066,-86.5079365079365,7040951.050641206,-1647.2184479208663,7802118.579999997,0.3263431928485584,4.038900901591069,0.1600000000000001,8.115,25.961147444674456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,58.0,
2421,600833.SH,20120328,8.01,8.07,7.48,7.53,8.08,-0.55,-6.81,51631.54,39873.519,16.461356177249268,18.81254029620493,6.0,58.0,-174.52264048008703,-29.701238710622,32.43284781833474,42.61642034740682,35.92721993035855,1.7397617956740754,-1.1100000000000003,-2.58616815710219,-12.84722222222222,35.149380644689,31.72329995501973,-97.0414201183432,6998070.619115782,-18203.75848194398,7750487.039999997,0.3458901076450899,4.593494125432801,0.5999999999999996,7.6525,25.20979106599681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,
2420,600833.SH,20120329,7.53,7.53,7.2,7.28,7.53,-0.25,-3.32,39115.1,28814.465,18.09904607083745,19.68158752572132,4.0,56.0,-199.1192685222535,-35.632533420994875,39.389014687483815,32.44794885869365,39.272040940368846,1.8954930959830705,-1.7000000000000002,-3.840599332069466,-18.93095768374165,32.18373328950256,33.333167150628285,-95.93908629441624,6977920.416085479,-29733.42959805578,7711371.939999998,0.3447550999561549,4.735646977419711,0.33,7.3225,24.556592316365077,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,
2419,600833.SH,20120330,7.34,7.38,7.09,7.31,7.28,0.03,0.41,29445.86,21283.436,19.800459309692247,20.591926722225352,2.0,54.0,-172.21610376896763,-34.16960891741876,41.91883141480462,21.216214921729414,39.19054327819912,1.87010073198428,-1.79,-4.3672741560127255,-19.670329670329668,32.91519554129063,34.17250847961978,-89.42307692307695,6993151.033326858,-26900.96869620215,7740817.799999998,0.3408440213878582,4.6627089109146125,0.29,7.272499999999999,24.26105913953189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,52.0,
2418,600833.SH,20120405,7.31,7.56,7.28,7.51,7.31,0.2,2.74,29227.79,21785.945,20.68581369518701,20.488776114168267,0.0,52.0,-114.0612076095944,-24.526578836862523,32.1954207066189,26.4496130111864,36.86122536456109,1.7365221082711169,-1.4800000000000004,-4.794094440397947,-16.46273637374861,37.73671058156874,39.233265462273046,-79.80769230769232,7011940.326898286,-17318.280491244048,7770045.589999998,0.336498019860154,4.480666043410839,0.2799999999999993,7.465,24.33499353932,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,
2417,600833.SH,20120406,7.51,7.66,7.4,7.55,7.51,0.04,0.53,27586.87,20786.258,21.13610904066121,20.64476992559414,0.0,50.0,-80.17824723551756,-22.628279561544822,26.98994853182587,34.8538584475695,34.79326294619922,1.6124848148231798,-0.7399999999999993,-5.066116334173909,-8.92641737032569,38.68586021922759,44.06780370190215,-75.53191489361703,7016184.46074444,-10473.294502598234,7797632.459999998,0.3310338755844287,4.384554643502367,0.2599999999999998,7.54,24.815435634759275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,48.0,
2416,600833.SH,20120409,7.53,7.55,7.4,7.42,7.55,-0.13,-1.72,19009.34,14181.872,21.554240432887266,20.74068484598392,2.0,48.0,-77.61156057599364,-26.547307757360876,26.989948531825885,39.1555582059119,33.62136234945524,1.4973073280500957,-0.92,-5.70477555360342,-11.031175059952036,36.72634612131956,40.2553202286424,-82.4468085106383,7002244.278077773,-11156.467946400866,7778623.119999998,0.3181028844712552,4.28710086888484,0.1499999999999994,7.4475,25.319986060294475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,46.0,
2415,600833.SH,20120410,7.32,7.5,7.13,7.49,7.42,0.07,0.94,34073.76,24838.342,22.51495086497979,20.53617800253026,0.0,46.0,-76.99284842141998,-22.936403212613364,35.004186482182654,27.86593108473107,36.8531060172175,1.6603568046179462,-1.049999999999999,-6.028467764443014,-12.295081967213106,38.53179839369332,47.059885901835855,-78.72340425531914,7034476.213212908,-166.10790801327676,7812696.879999998,0.3218098212947369,4.296526319021855,0.3700000000000001,7.4025,25.68126372860401,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,
2414,600833.SH,20120411,7.37,7.56,7.31,7.56,7.49,0.07,0.93,34089.49,25437.543,23.16020253923162,20.223051492217955,90.0,44.0,-53.68629391390401,-19.27132026666402,31.548474304505387,18.52854519741434,34.77501444412312,1.5417598900023786,-1.260000000000001,-6.37371893864925,-14.28571428571429,40.36433986666799,58.16841882911679,-72.83236994219656,7068565.7032129085,15191.70509932749,7846786.369999998,0.3166805483451129,4.188896142131124,0.25,7.4975,26.07914697077014,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,
2413,600833.SH,20120412,7.59,7.83,7.51,7.75,7.56,0.19,2.51,60116.31,46222.024,22.72240793523057,19.537808262844383,88.0,42.0,-9.96746238845393,-9.710569057046898,17.031078083217015,31.795908820545936,32.26692608771508,1.4316341835736373,-0.6400000000000006,-6.464185448328669,-7.628128724672234,45.14471547147655,65.62258979898814,-53.84615384615383,7098623.858212909,29657.341093302704,7906902.679999998,0.3169176520347477,4.089260026254808,0.3200000000000003,7.71,26.15880252665691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,
2412,600833.SH,20120413,7.77,8.03,7.74,7.95,7.75,0.2,2.58,67409.36,53175.327,21.63951449646388,18.563326039471782,86.0,40.0,42.53798033958884,-0.5716921875190264,7.561899792496914,43.94386830941839,30.145030802222568,1.329374599032663,-0.5100000000000007,-6.256790590013505,-6.028368794326244,49.71415390624049,65.35140188897424,-36.76470588235289,7128841.847178427,42493.794025929645,7974312.039999998,0.3149949626036942,3.962200787467851,0.2899999999999991,7.9175,25.96757201094868,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,
2411,600833.SH,20120416,7.85,8.1,7.78,7.97,7.95,0.02,0.25,50728.72,40237.056,20.40659317949309,17.928115426430985,84.0,38.0,66.07825831126767,0.3224904242696367,4.378616058872762,52.1785955729651,27.96008109878893,1.23441927053033,-0.3700000000000001,-6.198686371099967,-4.436450839328543,50.16124521213482,63.78961849634807,-28.45528455284556,7138353.482178426,46908.42735964712,8025040.759999998,0.3153524652748589,3.956743604452433,0.3199999999999994,7.955,25.955071104710346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,
2410,600833.SH,20120417,7.96,8.45,7.9,8.15,7.97,0.18,2.26,117714.71,96505.644,19.661018042236083,17.537917185715322,82.0,36.0,118.9680445617119,8.23064810727791,9.968541257895035,65.02631496861208,24.652677456121083,1.1462464654924494,0.0400000000000009,-5.944188695363105,0.4932182490752224,54.11532405363896,61.33739932069787,-22.058823529411697,7127652.144905699,41045.04028578661,8142755.469999998,0.3321130034695118,4.075006177540021,0.5499999999999989,8.162500000000001,25.975959031032385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,
2409,600833.SH,20120418,8.14,8.23,7.95,8.17,8.15,0.02,0.25,72984.39,59199.83,18.96869827192601,17.10073908454589,80.0,34.0,107.7286135693214,9.093655487972796,9.968541257895032,59.53235392643348,23.151253603128445,1.0643717179572745,0.0099999999999997,-5.074359462201702,0.1225490196078427,54.54682774398639,64.57877941779367,-20.58823529411761,7169357.510619985,48184.90372959059,8215739.859999998,0.3283906460788324,4.01946935225009,0.2800000000000002,8.129999999999999,25.715095771498817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,32.0,
2408,600833.SH,20120419,8.13,8.32,8.1,8.23,8.17,0.06,0.73,50222.11,41210.25,18.579061021386423,17.520208599317847,78.0,32.0,127.85940651109162,11.774172236841144,13.513776764371793,64.71055396238495,22.01666085603036,0.988345166674612,0.1500000000000003,-3.751969067735709,1.8564356435643687,55.88708611842058,62.06051892867925,-16.17647058823522,7178488.803347258,49630.72248531692,8265961.969999998,0.3206484570732015,3.896093038556519,0.2200000000000006,8.22,25.217984301357312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,
2407,600833.SH,20120420,8.22,8.27,8.07,8.22,8.23,-0.01,-0.12,55452.2,45364.077,18.104239312827367,18.10164269183241,76.0,30.0,98.1473471741634,11.185725986404428,11.931557101559624,64.02968620723698,21.69541679584081,0.9477490833407104,0.6900000000000004,-2.40081172203291,9.16334661354583,55.59286299320221,62.75155827145468,-16.911764705882263,7206214.903347258,54532.25084126741,8210509.769999998,0.3120307101394013,3.79599404062532,0.1999999999999993,8.195,24.69518247246007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,28.0,
2406,600833.SH,20120423,8.2,8.4,8.06,8.09,8.22,-0.13,-1.58,60138.55,49561.924,18.047525720019333,18.92399251485579,74.0,28.0,83.2464631422186,3.553386502000569,17.31024901351488,61.6833990159114,20.017579701973144,0.8800527202449455,0.8099999999999996,-1.372907739957729,11.126373626373631,51.77669325100028,56.15406751768486,-26.470588235294088,7156689.038641376,35821.71450398769,8150371.219999998,0.3140285165580155,3.881687472905013,0.3399999999999998,8.16,24.33288062222527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,26.0,
2405,600833.SH,20120424,8.06,8.21,7.61,7.92,8.09,-0.17,-2.1,65756.32,51796.451,17.075915440342595,18.880864567764803,72.0,26.0,19.33301496338764,-5.574844164295396,4.4449818045450185,58.48111052954407,27.063038975700287,1.267191811656021,0.6100000000000003,-0.8102633355838332,8.344733242134073,47.2125779178523,53.80696442134119,-40.15151515151512,7158880.915974708,25608.300198980607,8084614.899999998,0.3344550510895859,4.222917311737196,0.6000000000000005,7.915,24.16427151673748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,24.0,
2404,600833.SH,20120425,7.86,8.28,7.85,8.16,7.92,0.24,3.03,58852.88,47616.802,15.948919177510108,18.542514109085666,70.0,24.0,55.600017210963095,6.9021242366876,1.2979677606877955,60.22404915429913,24.62743575925344,1.176678110823448,0.6500000000000004,0.049880929394584,8.655126498002662,53.451062118343806,55.28377083037866,-21.96969696969692,7184885.676904941,27376.30007937178,8143467.779999997,0.3412796902974726,4.18234914580236,0.4299999999999997,8.1125,23.98642187870236,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,
2403,600833.SH,20120426,8.25,8.33,8.07,8.14,8.16,-0.02,-0.25,54793.29,44907.188,14.880902639291865,18.21757153608956,68.0,22.0,70.01944984717933,5.780218105040266,0.9966876424546612,61.71646328981755,23.26409115834462,1.0926296743360588,0.5900000000000007,0.924582446637222,7.814569536423854,52.89010905252013,54.74744980840989,-23.4848484848484,7159596.466135711,17564.25114210695,8088674.489999997,0.3354739981333674,4.121302188370607,0.2599999999999998,8.17,23.714821466868752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,20.0,
2402,600833.SH,20120427,8.05,8.24,8.05,8.15,8.14,0.01,0.12,35783.92,29193.442,13.819458482731845,18.167204673855817,66.0,20.0,53.71649916247878,6.309661678937202,0.0206844474515914,60.30614147891611,22.732319858401976,1.0345846975977686,0.7300000000000004,1.8729681207241835,9.838274932614556,53.1548308394686,53.05916188388904,-22.727272727272656,7161479.830346237,12552.73326729238,8124458.409999997,0.3250829982666983,3.988748444990163,0.1899999999999995,8.1475,23.390861025703245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,18.0,
2401,600833.SH,20120502,8.27,8.37,8.17,8.34,8.15,0.19,2.33,55584.54,46067.805,13.286309271252575,18.223255905242095,64.0,18.0,95.68762341550384,15.97115514538586,6.355369522022109,65.25139801815978,21.607483706324096,0.9606857906264994,0.8499999999999996,2.518119459004954,11.34846461949266,57.985577572692925,53.99284225359983,-9.649122807017497,7200389.008346237,21741.602294205688,8180042.949999997,0.3175770698190768,3.8078785350009214,0.2199999999999988,8.305,23.04377057551356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,16.0,
2400,600833.SH,20120503,8.3,8.59,8.3,8.44,8.34,0.1,1.2,69301.8,58530.905,13.483670472364375,18.10303920379748,62.0,16.0,161.6572689384652,20.61137764280373,16.049366086817738,66.8690863475009,20.18931745771666,0.8920653770103208,0.8799999999999999,3.043393845257982,11.640211640211628,60.30568882140187,51.54752920062242,-13.88888888888892,7197999.291104858,22763.811201667413,8249344.749999997,0.3156072791177142,3.739422738361543,0.2899999999999991,8.442499999999999,22.751268092121222,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,
2399,600833.SH,20120504,8.45,8.46,8.2,8.35,8.44,-0.09,-1.07,54353.1,45242.534,13.267147240621764,17.45333086854282,60.0,14.0,109.31313131313,14.483896181121974,10.45234522796782,60.42842887051222,21.27822238563469,0.928346421509585,0.5999999999999996,3.438010645699089,7.741935483870965,57.24194809056099,55.636749623516415,-24.489795918367378,7206361.306489473,23773.191449672915,8194991.649999998,0.3116353306093061,3.7321596480156423,0.2600000000000015,8.34,22.622156838393213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,
2398,600833.SH,20120507,8.34,8.36,8.23,8.34,8.35,-0.01,-0.12,32795.34,27190.118,13.066089954003626,16.736341566748358,58.0,12.0,85.71428571428527,13.792147728579176,10.45234522796783,54.92451596089255,20.616658796046288,0.8620359628303289,0.3899999999999997,3.522253466498836,4.9056603773584895,56.89607386428959,57.64213140748282,-25.51020408163266,7229065.772643319,29249.06883192901,8162196.309999998,0.2986613784229271,3.581071683728143,0.129999999999999,8.317499999999999,22.584300773224022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,10.0,
2397,600833.SH,20120508,8.36,8.37,8.23,8.28,8.34,-0.06,-0.72,28846.17,23894.172,12.914972370140411,16.28799520618825,56.0,10.0,62.00820661356484,9.516335429644398,10.95044377991862,50.222129872534005,19.89912940603293,0.8004619654853055,0.3099999999999996,3.577543043576794,3.889585947302376,54.75816771482221,54.11303758754266,-31.632653061224552,7220824.009786176,26207.81513994932,8133350.139999998,0.2873284228212894,3.4701500340735434,0.1399999999999988,8.29,22.468407669441547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,8.0,
2396,600833.SH,20120509,8.25,8.25,8.0,8.0,8.28,-0.28,-3.38,36588.29,29651.905,12.169960732032218,15.569329501979112,54.0,8.0,-78.52564102564124,-7.879796435821527,2.484809436625648,39.7614172791583,24.239621066863005,0.973286110807784,-0.1500000000000003,3.3761512360642163,-1.8404907975460127,46.060101782089234,50.16047907640846,-60.20408163265307,7184235.719786176,10939.408616871571,8096761.849999998,0.2868049640483401,3.585062050604252,0.2799999999999993,8.0625,22.23947945678445,0,0,0,0,-100,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,
2395,600833.SH,20120510,7.93,8.18,7.85,8.07,8.0,0.07,0.88,36161.08,29083.98,12.024123352658632,15.301592187022528,52.0,6.0,-102.87393860222116,-3.4554233475384803,10.128237420802009,41.87008441496914,25.96463923362302,1.053765674321514,-0.0999999999999996,2.9491394314448334,-1.2239902080783294,48.272288326230765,51.78478096900167,-53.0612244897959,7196289.41311951,7534.016680140048,8132922.929999998,0.289890323759173,3.592197320435849,0.33,8.0425,21.946930058202653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,4.0,
2394,600833.SH,20120511,8.06,8.36,8.03,8.3,8.07,0.23,2.85,78032.81,64296.522,11.165329946819073,14.63478462982322,50.0,4.0,22.17194570135754,9.655356149575852,0.0010156709047648,44.12328689967089,23.874075415465512,0.978496697584263,0.0700000000000002,2.66284999518928,0.8505467800729027,54.827678074787926,53.40935797457536,-29.591836734693803,7245946.655846783,21256.02296650596,8210955.739999997,0.2927553006335178,3.5271722967893706,0.33,8.2475,21.638219734674365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,
2393,600833.SH,20120514,8.3,8.88,8.3,8.56,8.3,0.26,3.13,184252.76,158350.801,11.95704789085364,15.002286805436489,48.0,2.0,180.06006006005975,21.730637125664963,22.249381163303017,59.496284463059744,20.71686258231181,0.9086040763282442,0.3399999999999998,2.712288588143634,4.1362530413625365,60.865318562832485,52.22503638671399,-25.1968503937008,7226886.025501955,18872.459249710664,8395208.499999998,0.3132727791596951,3.6597287285011104,0.5800000000000001,8.575,21.311123033976003,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,
2392,600833.SH,20120515,8.4,8.49,8.0,8.23,8.56,-0.33,-3.86,81768.62,67156.317,11.631756778128072,14.353836109235337,46.0,0.0,6.596858638743698,2.926723117980852,7.402972312695708,58.001704801326845,24.688448928409365,1.1437037851619418,0.1400000000000005,2.4321275953551846,1.7305315203955507,51.463361558990414,50.97895497470307,-51.18110236220473,7221879.78346114,14588.791693516076,8313439.879999998,0.3308961520768597,4.020609381249814,0.5600000000000005,8.2375,20.982997137706157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,
2391,600833.SH,20120516,8.23,8.38,8.1,8.13,8.23,-0.1,-1.22,52667.75,43223.797,11.329700744882905,13.639309961196506,44.0,20.0,-27.000825082508296,-2.012837143033964,7.402972312695703,58.718770718162986,23.179654992893088,1.0620106576503745,0.2100000000000008,2.1394737259004355,2.6515151515151603,48.99358142848303,46.43506489325994,-72.81553398058244,7180497.979889711,-1656.8090516105294,8260772.129999998,0.3272607126427984,4.02534701897661,0.2800000000000011,8.185,20.71442114293005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,
